,pop_density,flu_shot,covid_shots,bmi_diff
14869,-0.7,0.0,0.0,0.0
16379,-0.4,0.0,0.0,0.0
10805,0.0,0.0,1.0,-0.0
16843,0.1,0.0,0.0,0.0
18886,-0.1,0.0,1.0,-0.0
15338,0.0,0.0,1.0,0.0
11097,-0.2,0.0,0.0,-0.0
11183,-0.4,0.0,0.0,0.0
13597,-0.9,0.0,0.0,-0.1
10993,0.0,0.0,1.0,-0.0
14191,0.0,0.0,2.0,0.0
10322,-0.0,0.0,0.0,-0.0
17144,-0.3,0.0,0.0,0.0
14927,0.0,1.0,0.0,-0.0
19659,0.0,0.0,2.0,-0.0
15166,-0.7,0.0,1.0,0.0
13692,0.0,0.0,1.0,0.0
13533,-0.0,0.0,1.0,-0.0
17011,-0.4,0.0,1.0,0.0
15575,-0.0,0.0,2.0,-0.0
13134,-0.0,0.0,1.0,-0.0
15965,-0.0,0.0,1.0,0.0
13939,0.0,0.0,0.0,0.0
17076,0.0,0.0,1.0,0.0
11881,0.1,0.0,0.0,-0.0
10602,-0.0,0.0,0.0,-0.0
14799,-0.5,0.0,1.0,-0.0
11732,-0.2,0.0,0.0,-0.0
16804,0.0,0.0,2.0,-0.0
11631,-0.1,0.0,0.0,0.0
16776,-0.2,0.0,1.0,0.0
14381,-0.4,0.0,1.0,-0.0
14699,-0.7,0.0,0.0,-0.0
18395,-0.4,0.0,0.0,0.0
17385,0.0,0.0,1.0,0.0
17533,-0.1,0.0,2.0,-0.1
14707,0.0,0.0,1.0,-0.0
17868,0.1,0.0,0.0,-0.0
11059,-0.0,0.0,2.0,-0.0
19081,0.0,0.0,1.0,0.0
11214,-0.7,0.0,0.0,0.0
10285,0.0,0.0,2.0,0.0
19240,-0.7,0.0,2.0,0.1
17200,-0.2,0.0,1.0,-0.0
13106,0.0,0.0,2.0,-0.0
10261,0.0,0.0,1.0,0.0
13431,-0.0,0.0,1.0,0.0
15685,0.0,0.0,1.0,-0.0
18662,-0.3,0.0,0.0,0.0
12873,-0.0,0.0,0.0,-0.1
13189,-0.4,0.0,0.0,0.1
10048,-0.1,0.0,1.0,0.0
13142,-0.5,0.0,0.0,-0.0
12648,0.0,0.0,1.0,-0.0
13904,-0.0,0.0,0.0,0.0
16511,0.0,0.0,1.0,0.0
12908,0.0,0.0,1.0,-0.0
10141,0.1,0.0,1.0,-0.0
12967,-0.0,0.0,1.0,-0.0
19986,-0.4,0.0,0.0,-0.0
12526,-0.0,0.0,1.0,0.0
14399,-0.4,0.0,0.0,0.0
14098,-0.0,0.0,2.0,-0.0
13046,-0.1,0.0,1.0,-0.0
14393,-0.0,1.0,1.0,0.0
15978,-0.5,0.0,0.0,-0.1
13853,0.0,0.0,1.0,-0.0
17838,0.0,0.0,0.0,0.1
12438,-0.3,0.0,0.0,0.1
16437,-0.9,0.0,0.0,-0.0
12692,-0.0,0.0,1.0,0.0
16889,-0.0,0.0,2.0,0.0
17607,-0.0,0.0,1.0,0.0
18636,-0.2,0.0,1.0,0.0
17577,-0.1,0.0,0.0,0.0
10125,-0.1,1.0,1.0,-0.0
16118,-0.1,0.0,0.0,-0.0
10313,-1.4,0.0,0.0,0.0
15362,-0.0,1.0,1.0,0.0
15579,-0.6,0.0,0.0,0.0
11385,-0.2,0.0,0.0,0.1
16609,-0.1,0.0,1.0,0.0
17378,-0.0,0.0,1.0,-0.0
15567,-0.0,0.0,0.0,0.0
10274,0.0,0.0,1.0,-0.0
13294,-1.0,0.0,0.0,-0.0
10969,-0.0,0.0,1.0,-0.1
14095,0.0,0.0,2.0,0.0
13959,-0.0,0.0,0.0,-0.0
12625,0.0,0.0,1.0,0.0
14930,-0.2,0.0,1.0,0.0
10309,-0.0,0.0,1.0,-0.0
16942,0.0,0.0,1.0,0.0
15428,-0.1,0.0,0.0,-0.0
12760,0.0,0.0,0.0,0.0
16252,0.0,0.0,2.0,0.0
16101,0.0,0.0,0.0,-0.0
17986,-0.0,0.0,1.0,0.0
16031,-0.0,0.0,1.0,0.0
